"ItemNumber","Supplier","Month","MrpPlannedQty","SupplierSchedQty","Delta","CoverageRatio","Status"
"317094-P2_V","393440","2026-02","0","600000","-600000","0","MRP_Missing"
"317094-P2_V","393440","2026-03","0","600000","-600000","0","MRP_Missing"
"317094-P2_V","393440","2026-05","0","67441","-67441","0","MRP_Missing"
"317094-P2_V","393440","2026-06","0","141013","-141013","0","MRP_Missing"
"317094-P2_V","393440","2026-07","0","73572","-73572","0","MRP_Missing"
"317094-P2_V","393440","2026-08","0","196192","-196192","0","MRP_Missing"
"317094-P2_V","393440","2026-09","0","226847","-226847","0","MRP_Missing"
"317094-P2_V","393440","2026-10","0","263633","-263633","0","MRP_Missing"
"317094-P2_V","393440","2026-11","0","6131","-6131","0","MRP_Missing"
"3181609-N_WR","320907","2026-06","0","2000","-2000","0","MRP_Missing"
"3181609-N_WR","320907","2026-08","0","2000","-2000","0","MRP_Missing"
"3181613-N_WR","320907","2026-02","316","2000","-1684","0.158","Short"
"3181613-N_WR","320907","2026-03","882","0","882",,"MRP_Extra"
"3181613-N_WR","320907","2026-04","750","0","750",,"MRP_Extra"
"3181613-N_WR","320907","2026-05","756","2000","-1244","0.378","Short"
"3181613-N_WR","320907","2026-06","204","0","204",,"MRP_Extra"
"3181613-N_WR","320907","2026-07","0","2000","-2000","0","MRP_Missing"
"3181613-N_WR","320907","2026-09","0","2000","-2000","0","MRP_Missing"
"3229179-N_N","331567","2025-12","0","13200","-13200","0","MRP_Missing"
"3232681-N_O","369391","2025-12","0","550","-550","0","MRP_Missing"
"328402-L4_V","393440","2025-12","68000","68932","-932","0.986","Short"
"328403-01_V","393440","2025-12","0","200000","-200000","0","MRP_Missing"
"328403-01_V","393440","2026-01","0","200000","-200000","0","MRP_Missing"
"328403-01_V","393440","2026-02","0","200000","-200000","0","MRP_Missing"
"328403-01_V","393440","2026-05","3214","20960","-17746","0.153","Short"
"328403-01_V","393440","2026-06","5490","47160","-41670","0.116","Short"
"328403-01_V","393440","2026-07","0","47160","-47160","0","MRP_Missing"
"328403-01_V","393440","2026-08","0","83840","-83840","0","MRP_Missing"
"328403-01_V","393440","2026-09","0","104800","-104800","0","MRP_Missing"
"328403-01_V","393440","2026-10","0","115280","-115280","0","MRP_Missing"
"328403-01_V","393440","2026-11","0","5240","-5240","0","MRP_Missing"
"328403-9B_V","393440","2026-03","1625","0","1625",,"MRP_Extra"
"328403-9B_V","393440","2026-04","972","0","972",,"MRP_Extra"
"328403-9B_V","393440","2026-05","756","3024","-2268","0.25","Short"
"328403-9B_V","393440","2026-06","198","0","198",,"MRP_Extra"
"328403-9B_V","393440","2026-10","0","3024","-3024","0","MRP_Missing"
"328403-CU_V","393440","2025-12","5276","0","5276",,"MRP_Extra"
"328403-XL_V","393440","2025-12","0","100000","-100000","0","MRP_Missing"
"328403-YK_V","393440","2025-12","0","60000","-60000","0","MRP_Missing"
"328403-YK_V","393440","2026-01","0","60000","-60000","0","MRP_Missing"
"328403-YK_V","393440","2026-08","0","15500","-15500","0","MRP_Missing"
"328403-YK_V","393440","2026-09","0","29000","-29000","0","MRP_Missing"
"328403-YK_V","393440","2026-10","0","36500","-36500","0","MRP_Missing"
"328403-YK_V","393440","2026-11","0","500","-500","0","MRP_Missing"
"328403-YL_V","393440","2025-12","0","20000","-20000","0","MRP_Missing"
"328403-YL_V","393440","2026-01","0","20000","-20000","0","MRP_Missing"
"328403-YL_V","393440","2026-02","0","20000","-20000","0","MRP_Missing"
"3289165","394112","2025-12","10132","30000","-19868","0.338","Short"
"3289165","394112","2026-01","20264","25000","-4736","0.811","Short"
"3289165","394112","2026-02","40528","20000","20528","2.026","Covered_or_Over"
"3289165","394112","2026-03","30396","50000","-19604","0.608","Short"
"3289165","394112","2026-04","30396","20000","10396","1.52","Covered_or_Over"
"3289165","394112","2026-05","20264","10132","10132","2","Covered_or_Over"
"3289165","394112","2026-06","0","10132","-10132","0","MRP_Missing"
"3289165","394112","2026-07","0","10132","-10132","0","MRP_Missing"
"3289165","394112","2026-08","0","20264","-20264","0","MRP_Missing"
"3289165","394112","2026-09","0","20264","-20264","0","MRP_Missing"
"3289165","394112","2026-10","0","10132","-10132","0","MRP_Missing"
"3302407-1800WB_N","370144","2025-12","1989","0","1989",,"MRP_Extra"
"3325996","337107","2025-11","0","60000","-60000","0","MRP_Missing"
"3325996","337107","2025-12","0","80000","-80000","0","MRP_Missing"
"3325996","337107","2026-01","0","60000","-60000","0","MRP_Missing"
"3325996","337107","2026-02","0","60000","-60000","0","MRP_Missing"
"3325996","337107","2026-03","0","60000","-60000","0","MRP_Missing"
"3325996","337107","2026-04","0","77041","-77041","0","MRP_Missing"
"3325996","337107","2026-05","0","116977","-116977","0","MRP_Missing"
"3325996","337107","2026-07","0","195882","-195882","0","MRP_Missing"
"3325996","337107","2026-09","0","111581","-111581","0","MRP_Missing"
"3325996","337107","2026-10","0","25","-25","0","MRP_Missing"
"3326065-150010_TS","329804","2025-12","0","640","-640","0","MRP_Missing"
"3326065-150020_TS","329804","2025-12","587","1280","-693","0.459","Short"
"3326065-150020_TS","329804","2026-01","1297","1280","17","1.013","Covered_or_Over"
"3326065-150020_TS","329804","2026-02","1241","1280","-39","0.97","Short"
"3326065-150020_TS","329804","2026-03","1512","1920","-408","0.788","Short"
"3326065-150020_TS","329804","2026-04","1223","1280","-57","0.955","Short"
"3326065-150020_TS","329804","2026-05","1145","640","505","1.789","Covered_or_Over"
"3326065-150020_TS","329804","2026-06","360","1280","-920","0.281","Short"
"3326065-150020_TS","329804","2026-07","0","640","-640","0","MRP_Missing"
"3326065-150020_TS","329804","2026-08","0","1920","-1920","0","MRP_Missing"
"3326065-150020_TS","329804","2026-09","0","1920","-1920","0","MRP_Missing"
"3326065-150020_TS","329804","2026-10","0","1280","-1280","0","MRP_Missing"
"3326065-150020_TS","329804","2026-11","0","640","-640","0","MRP_Missing"
"3326066-150020_TS","329804","2025-12","29","640","-611","0.045","Short"
"3326066-150020_TS","329804","2026-01","1147","1280","-133","0.896","Short"
"3326066-150020_TS","329804","2026-02","1067","640","427","1.667","Covered_or_Over"
"3326066-150020_TS","329804","2026-03","1280","1280","0","1","Covered_or_Over"
"3326066-150020_TS","329804","2026-04","1013","1280","-267","0.791","Short"
"3326066-150020_TS","329804","2026-05","941","640","301","1.47","Covered_or_Over"
"3326066-150020_TS","329804","2026-06","299","1280","-981","0.234","Short"
"3326066-150020_TS","329804","2026-07","0","640","-640","0","MRP_Missing"
"3326066-150020_TS","329804","2026-08","0","1280","-1280","0","MRP_Missing"
"3326066-150020_TS","329804","2026-09","0","1280","-1280","0","MRP_Missing"
"3326066-150020_TS","329804","2026-10","0","1280","-1280","0","MRP_Missing"
"3326066-150020_TS","329804","2026-11","0","640","-640","0","MRP_Missing"
"3326066-150096_TS","329804","2026-04","56","69","-13","0.812","Short"
"3326066-150096_TS","329804","2026-05","86","85","1","1.012","Covered_or_Over"
"3326066-150096_TS","329804","2026-06","23","79","-56","0.291","Short"
"3326066-150096_TS","329804","2026-07","0","75","-75","0","MRP_Missing"
"3326066-150096_TS","329804","2026-08","0","119","-119","0","MRP_Missing"
"3326066-150096_TS","329804","2026-09","0","130","-130","0","MRP_Missing"
"3326066-150096_TS","329804","2026-10","0","120","-120","0","MRP_Missing"
"3326066-150096_TS","329804","2026-11","0","61","-61","0","MRP_Missing"
"3326083-170020_TS","408957","2025-12","0","3000","-3000","0","MRP_Missing"
"3326083-1700Q4_TS","408957","2025-12","0","150","-150","0","MRP_Missing"
"3326086-180020_TS","408957","2025-12","264","1000","-736","0.264","Short"
"3326086-180020_TS","408957","2026-03","13","0","13",,"MRP_Extra"
"3326086-180020_TS","408957","2026-04","13","0","13",,"MRP_Extra"
"3326086-180020_TS","408957","2026-05","13","0","13",,"MRP_Extra"
"3326086-1800Q4_TS","408957","2025-12","0","50","-50","0","MRP_Missing"
"333305-165020_O","392238","2025-12","1853","2000","-147","0.926","Short"
"3342201-N_RH","368854","2025-10","0","812","-812","0","MRP_Missing"
"3357447-BLON","355399","2025-12","2706","3024","-318","0.895","Short"
"3357447-BLON","355399","2026-01","2706","1512","1194","1.79","Covered_or_Over"
"3357447-BLON","355399","2026-02","2706","2016","690","1.342","Covered_or_Over"
"3357447-BLON","355399","2026-03","2706","2520","186","1.074","Covered_or_Over"
"3357447-BLON","355399","2026-04","1353","1512","-159","0.895","Short"
"3357447-BLON","355399","2026-05","1353","1353","0","1","Covered_or_Over"
"3357447-BLON","355399","2026-06","0","1353","-1353","0","MRP_Missing"
"3357447-BLON","355399","2026-08","0","2706","-2706","0","MRP_Missing"
"3357447-BLON","355399","2026-09","0","1353","-1353","0","MRP_Missing"
"3357447-CHAC","355399","2025-12","14240","19080","-4840","0.746","Short"
"3357447-CHAC","355399","2026-01","14240","15120","-880","0.942","Short"
"3357447-CHAC","355399","2026-02","17800","18648","-848","0.955","Short"
"3357447-CHAC","355399","2026-03","24920","22680","2240","1.099","Covered_or_Over"
"3357447-CHAC","355399","2026-04","10680","13608","-2928","0.785","Short"
"3357447-CHAC","355399","2026-05","17800","7120","10680","2.5","Covered_or_Over"
"3357447-CHAC","355399","2026-06","3560","7120","-3560","0.5","Short"
"3357447-CHAC","355399","2026-07","0","10680","-10680","0","MRP_Missing"
"3357447-CHAC","355399","2026-08","0","14240","-14240","0","MRP_Missing"
"3357447-CHAC","355399","2026-09","0","14240","-14240","0","MRP_Missing"
"3357447-CHAC","355399","2026-10","0","3560","-3560","0","MRP_Missing"
"3357452-BLON","2674","2025-12","1995","0","1995",,"MRP_Extra"
"3357452-BLON","2674","2026-01","2100","0","2100",,"MRP_Extra"
"3357452-BLON","2674","2026-02","2310","0","2310",,"MRP_Extra"
"3357452-BLON","2674","2026-03","3255","0","3255",,"MRP_Extra"
"3357452-BLON","2674","2026-04","1155","0","1155",,"MRP_Extra"
"3357452-BLON","2674","2026-05","1680","0","1680",,"MRP_Extra"
"3357452-BLON","2674","2026-06","378","0","378",,"MRP_Extra"
"3357452-CHAC","2674","2025-12","3465","0","3465",,"MRP_Extra"
"3357452-CHAC","2674","2026-01","4410","0","4410",,"MRP_Extra"
"3357452-CHAC","2674","2026-02","6090","0","6090",,"MRP_Extra"
"3357452-CHAC","2674","2026-03","6825","0","6825",,"MRP_Extra"
"3357452-CHAC","2674","2026-04","4410","0","4410",,"MRP_Extra"
"3357452-CHAC","2674","2026-05","4935","0","4935",,"MRP_Extra"
"3357452-CHAC","2674","2026-06","798","0","798",,"MRP_Extra"
"3384875-N_O","369391","2025-10","0","500","-500","0","MRP_Missing"
"3385019-N_N","331567","2025-12","193","24000","-23807","0.008","Short"
"3385882-20_N","357177","2025-12","0","6000","-6000","0","MRP_Missing"
"3385882-20_N","357177","2026-02","0","6000","-6000","0","MRP_Missing"
"3385882-20_N","357177","2026-03","1286","0","1286",,"MRP_Extra"
"3385882-20_N","357177","2026-04","8806","0","8806",,"MRP_Extra"
"3385882-N_N","368854","2025-12","805","3000","-2195","0.268","Short"
"3385884-20_N","357177","2025-12","0","6000","-6000","0","MRP_Missing"
"3385884-20_N","357177","2026-02","0","6000","-6000","0","MRP_Missing"
"3385884-20_N","357177","2026-03","786","0","786",,"MRP_Extra"
"3385884-20_N","357177","2026-04","8806","0","8806",,"MRP_Extra"
"3385884-N_N","368854","2025-12","1023","3000","-1977","0.341","Short"
"3402808","352346","2025-12","6500","16000","-9500","0.406","Short"
"3402808","352346","2026-01","8000","8000","0","1","Covered_or_Over"
"3402808","352346","2026-02","8000","0","8000",,"MRP_Extra"
"3402808","352346","2026-03","10000","8000","2000","1.25","Covered_or_Over"
"3402808","352346","2026-04","9500","0","9500",,"MRP_Extra"
"3402808","352346","2026-05","4000","0","4000",,"MRP_Extra"
"3402808","352346","2026-06","1500","0","1500",,"MRP_Extra"
"3402808","352346","2026-07","0","14000","-14000","0","MRP_Missing"
"3402808","352346","2026-08","0","14000","-14000","0","MRP_Missing"
"3402808","352346","2026-09","0","28000","-28000","0","MRP_Missing"
"3402808","352346","2026-10","0","14000","-14000","0","MRP_Missing"
"3453559-187048_V","338953","2026-01","0","1575","-1575","0","MRP_Missing"
"3453559-187048_V","338953","2026-02","0","1890","-1890","0","MRP_Missing"
"3453559-187063_V","338953","2025-12","315","315","0","1","Covered_or_Over"
"3453559-187063_V","338953","2026-01","0","1260","-1260","0","MRP_Missing"
"3453559-187063_V","338953","2026-02","0","945","-945","0","MRP_Missing"
"3453559-187063_V","338953","2026-03","0","945","-945","0","MRP_Missing"
"3453559-1870HL_V","338953","2025-12","69","0","69",,"MRP_Extra"
"3453559-1870HL_V","338953","2026-01","0","315","-315","0","MRP_Missing"
"3454818-AZE","2165","2025-12","212","0","212",,"MRP_Extra"
"3454818-AZE","2165","2026-01","1014","0","1014",,"MRP_Extra"
"3454818-AZE","2165","2026-02","2028","0","2028",,"MRP_Extra"
"3454818-AZE","2165","2026-03","1482","0","1482",,"MRP_Extra"
"3454822","2848","2025-12","1440","1080","360","1.333","Covered_or_Over"
"3454822","2848","2026-01","2016","2232","-216","0.903","Short"
"3454822","2848","2026-02","3384","3456","-72","0.979","Short"
"3454822","2848","2026-03","3168","1440","1728","2.2","Covered_or_Over"
"3454835","394112","2026-01","1700","2200","-500","0.773","Short"
"3454835","394112","2026-02","3400","3600","-200","0.944","Short"
"3454835","394112","2026-03","3300","1300","2000","2.538","Covered_or_Over"
"3493439-1550A92_N","397548","2025-12","466","1100","-634","0.424","Short"
"3497248","394112","2026-02","4500","4500","0","1","Covered_or_Over"
"3497248","394112","2026-03","4500","4500","0","1","Covered_or_Over"
"3526958-CHAC","","2026-04","15","0","15",,"MRP_Extra"
"354242-N_D","320907","2026-04","0","34","-34","0","MRP_Missing"
"3569144-1870D6_V","338953","2025-12","270","0","270",,"MRP_Extra"
"3569144-1870D6_V","338953","2026-01","0","270","-270","0","MRP_Missing"
"3569144-1870HL_V","338953","2025-12","31","0","31",,"MRP_Extra"
"3569144-1870Y5_V","338953","2025-12","300","0","300",,"MRP_Extra"
"362492-16008W_D","329804","2025-12","800","400","400","2","Covered_or_Over"
"362492-16008W_D","329804","2026-01","0","400","-400","0","MRP_Missing"
"3634148-N_N","322402","2025-12","0","1200","-1200","0","MRP_Missing"
"3634148-N_N","322402","2026-02","0","1200","-1200","0","MRP_Missing"
"3634148-N_N","322402","2026-03","0","1200","-1200","0","MRP_Missing"
"3658674","300256","2025-12","3456","4608","-1152","0.75","Short"
"3658674","300256","2026-01","2304","2304","0","1","Covered_or_Over"
"3658674","300256","2026-02","2304","2304","0","1","Covered_or_Over"
"3658674","300256","2026-03","2304","6912","-4608","0.333","Short"
"3658674","300256","2026-04","2880","0","2880",,"MRP_Extra"
"3658674","300256","2026-05","1152","0","1152",,"MRP_Extra"
"3658674","300256","2026-06","576","0","576",,"MRP_Extra"
"3658676","300256","2025-12","1944","5184","-3240","0.375","Short"
"3658676","300256","2026-01","2592","0","2592",,"MRP_Extra"
"3658676","300256","2026-02","1944","2592","-648","0.75","Short"
"3658676","300256","2026-03","2592","5184","-2592","0.5","Short"
"3658676","300256","2026-04","2592","0","2592",,"MRP_Extra"
"3658676","300256","2026-05","1944","0","1944",,"MRP_Extra"
"3702941","354340","2025-12","10000","15000","-5000","0.667","Short"
"3702941","354340","2026-01","10000","0","10000",,"MRP_Extra"
"3702941","354340","2026-02","10000","15000","-5000","0.667","Short"
"3702941","354340","2026-03","10000","15000","-5000","0.667","Short"
"3702941","354340","2026-04","10000","5000","5000","2","Covered_or_Over"
"3702941","354340","2026-05","5000","0","5000",,"MRP_Extra"
"3704568","2848","2025-12","3456","4824","-1368","0.716","Short"
"3704568","2848","2026-01","2664","2088","576","1.276","Covered_or_Over"
"3704568","2848","2026-02","1944","2520","-576","0.771","Short"
"3704568","2848","2026-03","2304","4392","-2088","0.525","Short"
"3704568","2848","2026-04","2736","2160","576","1.267","Covered_or_Over"
"3704568","2848","2026-05","1656","0","1656",,"MRP_Extra"
"3704568","2848","2026-06","288","0","288",,"MRP_Extra"
"3710605-155052_RS","416257","2025-11","0","1290","-1290","0","MRP_Missing"
"3713091-1800N_N","408957","2025-12","426","550","-124","0.775","Short"
"3716169-N_C","320907","2025-12","0","6000","-6000","0","MRP_Missing"
"3716169-N_C","320907","2026-02","0","3000","-3000","0","MRP_Missing"
"3739454-13801V_L","402017","2025-12","300","0","300",,"MRP_Extra"
"3742525-AZE-LOZ","2798","2025-12","2518","0","2518",,"MRP_Extra"
"3742525-AZE-LOZ","2798","2026-01","1014","0","1014",,"MRP_Extra"
"3742525-AZE-LOZ","2798","2026-02","2028","0","2028",,"MRP_Extra"
"3742525-AZE-LOZ","2798","2026-03","1482","0","1482",,"MRP_Extra"
"3743221-137020_K","335747","2025-12","0","300","-300","0","MRP_Missing"
"3743221-137020_K","335747","2026-01","0","200","-200","0","MRP_Missing"
"3757721-N_V","320907","2026-01","0","2000","-2000","0","MRP_Missing"
"3757721-N_V","320907","2026-03","0","1000","-1000","0","MRP_Missing"
"3757721-N_V","320907","2026-05","0","4000","-4000","0","MRP_Missing"
"3757721-N_V","320907","2026-06","0","2000","-2000","0","MRP_Missing"
"3757721-N_V","320907","2026-07","0","5604","-5604","0","MRP_Missing"
"3757721-N_V","320907","2026-08","0","13812","-13812","0","MRP_Missing"
